     1.140     0.131     0.120     9.000    41.536    14.238    14.238
     1.140     0.131     0.120    27.000    46.401    10.123    10.123
     1.140     0.131     0.120    45.000    54.272     6.366     6.366
     1.140     0.131     0.120    63.000    62.143    10.123    10.123
     1.140     0.131     0.120    81.000    67.008    14.238    14.238
     1.140     0.131     0.120    99.000    67.008    14.238    14.238
     1.140     0.131     0.120   117.000    62.143    10.123    10.123
     1.140     0.131     0.120   135.000    54.272     6.366     6.366
     1.140     0.131     0.120   153.000    46.401    10.123    10.123
     1.140     0.131     0.120   171.000    41.536    14.238    14.238
     1.140     0.131     0.120   189.000    41.536    14.238    14.238
     1.140     0.131     0.120   207.000    46.401    10.123    10.123
     1.140     0.131     0.120   225.000    54.272     6.366     6.366
     1.140     0.131     0.120   243.000    62.143    10.123    10.123
     1.140     0.131     0.120   261.000    67.008    14.238    14.238
     1.140     0.131     0.120   279.000    67.008    14.238    14.238
     1.140     0.131     0.120   297.000    62.144    10.124    10.124
     1.140     0.131     0.120   315.000    54.271     6.366     6.366
     1.140     0.131     0.120   333.000    46.401    10.123    10.123
     1.140     0.131     0.120   351.000    41.536    14.238    14.238
     1.150     0.132     0.170     9.000    34.559    16.678    16.678
     1.150     0.132     0.170    27.000    40.447    11.458    11.458
     1.150     0.132     0.170    45.000    49.975     6.366     6.366
     1.150     0.132     0.170    63.000    59.502    11.458    11.458
     1.150     0.132     0.170    81.000    65.390    16.678    16.678
     1.150     0.132     0.170    99.000    65.390    16.678    16.678
     1.150     0.132     0.170   117.000    59.502    11.458    11.458
     1.150     0.132     0.170   135.000    49.975     6.366     6.366
     1.150     0.132     0.170   153.000    40.447    11.458    11.458
     1.150     0.132     0.170   171.000    34.559    16.678    16.678
     1.150     0.132     0.170   189.000    34.559    16.678    16.678
     1.150     0.132     0.170   207.000    40.447    11.458    11.458
     1.150     0.132     0.170   225.000    49.975     6.366     6.366
     1.150     0.132     0.170   243.000    59.502    11.458    11.458
     1.150     0.132     0.170   261.000    65.390    16.678    16.678
     1.150     0.132     0.170   279.000    65.390    16.678    16.678
     1.150     0.132     0.170   297.000    59.503    11.459    11.459
     1.150     0.132     0.170   315.000    49.974     6.366     6.366
     1.150     0.132     0.170   333.000    40.447    11.459    11.459
     1.150     0.132     0.170   351.000    34.559    16.678    16.678
     1.150     0.132     0.250     9.000    30.194    12.667    12.667
     1.150     0.132     0.250    27.000    34.892     8.182     8.182
     1.150     0.132     0.250    45.000    42.494     3.024     3.024
     1.150     0.132     0.250    63.000    50.097     8.182     8.182
     1.150     0.132     0.250    81.000    54.795    12.667    12.667
     1.150     0.132     0.250    99.000    54.795    12.667    12.667
     1.150     0.132     0.250   117.000    50.097     8.182     8.182
     1.150     0.132     0.250   135.000    42.494     3.024     3.024
     1.150     0.132     0.250   153.000    34.892     8.182     8.182
     1.150     0.132     0.250   171.000    30.194    12.667    12.667
     1.150     0.132     0.250   189.000    30.194    12.667    12.667
     1.150     0.132     0.250   207.000    34.892     8.182     8.182
     1.150     0.132     0.250   225.000    42.494     3.024     3.024
     1.150     0.132     0.250   243.000    50.097     8.181     8.181
     1.150     0.132     0.250   261.000    54.795    12.667    12.667
     1.150     0.132     0.250   279.000    54.795    12.667    12.667
     1.150     0.132     0.250   297.000    50.097     8.182     8.182
     1.150     0.132     0.250   315.000    42.494     3.024     3.024
     1.150     0.132     0.250   333.000    34.892     8.182     8.182
     1.150     0.132     0.250   351.000    30.194    12.667    12.667
     1.150     0.132     0.350     9.000    20.471     9.674     9.674
     1.150     0.132     0.350    27.000    24.081     6.196     6.196
     1.150     0.132     0.350    45.000    29.921     2.069     2.069
     1.150     0.132     0.350    63.000    35.762     6.196     6.196
     1.150     0.132     0.350    81.000    39.371     9.674     9.674
     1.150     0.132     0.350    99.000    39.371     9.674     9.674
     1.150     0.132     0.350   117.000    35.762     6.196     6.196
     1.150     0.132     0.350   135.000    29.921     2.069     2.069
     1.150     0.132     0.350   153.000    24.081     6.196     6.196
     1.150     0.132     0.350   171.000    20.471     9.674     9.674
     1.150     0.132     0.350   189.000    20.471     9.674     9.674
     1.150     0.132     0.350   207.000    24.081     6.196     6.196
     1.150     0.132     0.350   225.000    29.921     2.069     2.069
