     1.170     0.134     0.120     9.000    29.973     6.386     6.386
     1.170     0.134     0.120    27.000    28.208     5.252     5.252
     1.170     0.134     0.120    45.000    25.353     4.409     4.409
     1.170     0.134     0.120    63.000    22.498     5.252     5.252
     1.170     0.134     0.120    81.000    20.734     6.386     6.386
     1.170     0.134     0.120    99.000    20.734     6.386     6.386
     1.170     0.134     0.120   117.000    22.498     5.252     5.252
     1.170     0.134     0.120   135.000    25.353     4.409     4.409
     1.170     0.134     0.120   153.000    28.208     5.252     5.252
     1.170     0.134     0.120   171.000    29.973     6.386     6.386
     1.170     0.134     0.120   189.000    29.973     6.386     6.386
     1.170     0.134     0.120   207.000    28.208     5.252     5.252
     1.170     0.134     0.120   225.000    25.353     4.409     4.409
     1.170     0.134     0.120   243.000    22.498     5.252     5.252
     1.170     0.134     0.120   261.000    20.734     6.386     6.386
     1.170     0.134     0.120   279.000    20.734     6.386     6.386
     1.170     0.134     0.120   297.000    22.498     5.252     5.252
     1.170     0.134     0.120   315.000    25.354     4.409     4.409
     1.170     0.134     0.120   333.000    28.208     5.252     5.252
     1.170     0.134     0.120   351.000    29.973     6.386     6.386
     1.170     0.134     0.170     9.000    22.805     2.874     2.874
     1.170     0.134     0.170    27.000    22.891     2.868     2.868
     1.170     0.134     0.170    45.000    23.030     2.865     2.865
     1.170     0.134     0.170    63.000    23.169     2.868     2.868
     1.170     0.134     0.170    81.000    23.254     2.874     2.874
     1.170     0.134     0.170    99.000    23.254     2.874     2.874
     1.170     0.134     0.170   117.000    23.169     2.868     2.868
     1.170     0.134     0.170   135.000    23.030     2.865     2.865
     1.170     0.134     0.170   153.000    22.891     2.868     2.868
     1.170     0.134     0.170   171.000    22.805     2.874     2.874
     1.170     0.134     0.170   189.000    22.805     2.874     2.874
     1.170     0.134     0.170   207.000    22.891     2.868     2.868
     1.170     0.134     0.170   225.000    23.030     2.865     2.865
     1.170     0.134     0.170   243.000    23.169     2.868     2.868
     1.170     0.134     0.170   261.000    23.254     2.874     2.874
     1.170     0.134     0.170   279.000    23.254     2.874     2.874
     1.170     0.134     0.170   297.000    23.169     2.868     2.868
     1.170     0.134     0.170   315.000    23.030     2.865     2.865
     1.170     0.134     0.170   333.000    22.891     2.868     2.868
     1.170     0.134     0.170   351.000    22.805     2.874     2.874
     1.170     0.134     0.250     9.000    14.927     4.085     4.085
     1.170     0.134     0.250    27.000    16.357     2.835     2.835
     1.170     0.134     0.250    45.000    18.669     1.639     1.639
