1.166  0.133  0.119  9  196.9    80.41  19.73   
1.166  0.133  0.120  27  167.2    63.20  58.00   
1.166  0.133  0.120  45  193.3    68.37  44.11   
1.166  0.133  0.120  81  174.6    71.32  23.13   
1.166  0.133  0.120  99  151.7    66.73  52.33   
1.166  0.133  0.120  117  105.0    60.66  9.720   
1.166  0.133  0.120  225  180.8    80.88  67.62   
1.165  0.133  0.120  243  129.0    74.48  26.35   
1.166  0.133  0.119  261  167.3    68.32  19.98   
1.166  0.133  0.120  279  77.71    44.87  59.66   
1.166  0.133  0.120  297  225.4    92.02  54.45   
1.166  0.133  0.120  333  179.1    67.70  50.28   
1.166  0.133  0.119  351  196.5    69.50  85.22   
1.166  0.133  0.175  9  229.3    93.64  81.15   
1.166  0.133  0.174  27  153.6    68.69  43.03   
1.166  0.133  0.175  63  111.3    64.29  16.37   
1.166  0.133  0.175  81  151.8    61.98  51.99   
1.166  0.133  0.175  117  236.6    96.63  34.17   
1.165  0.133  0.174  135  108.8    61.12  45.55   
1.166  0.133  0.175  153  157.3    70.36  51.51   
1.166  0.133  0.175  207  124.3    62.18  26.64   
1.166  0.133  0.175  225  157.5    78.79  15.86   
1.166  0.133  0.174  261  169.1    69.05  30.99   
1.165  0.133  0.175  279  154.6    63.12  44.42   
1.166  0.133  0.174  297  104.5    60.38  39.42   
1.166  0.133  0.174  315  237.3    79.13  28.71   
1.165  0.133  0.175  333  89.21    51.51  41.30   
1.166  0.133  0.175  351  181.0    80.99  47.74   
1.166  0.133  0.250  9  166.2    58.78  35.61   
1.166  0.133  0.249  27  73.48    32.86  17.45   
1.166  0.133  0.250  63  75.12    37.56  20.55   
1.166  0.133  0.250  81  115.6    38.55  36.90   
1.166  0.133  0.250  99  228.0    55.32  25.60   
1.166  0.133  0.249  117  133.5    50.48  19.89   
1.166  0.133  0.250  135  190.1    54.90  20.84   
1.166  0.133  0.249  153  171.5    54.25  14.52   
1.166  0.133  0.249  189  108.0    48.33  14.19   
1.166  0.133  0.250  207  77.45    34.63  13.16   
1.166  0.133  0.250  225  136.9    51.75  45.10   
1.166  0.133  0.250  243  153.3    50.63  33.15   
1.166  0.133  0.249  261  159.7    46.10  12.48   
1.166  0.133  0.249  279  111.0    39.27  32.15   
1.166  0.133  0.250  297  186.7    56.30  21.73   
1.166  0.133  0.250  315  126.6    42.20  11.49   
1.166  0.133  0.250  333  68.64    30.69  9.374   
1.166  0.133  0.249  351  64.66    37.33  30.65   
1.166  0.133  0.350  9  113.3    42.83  22.54   
1.166  0.133  0.350  27  71.58    32.01  9.028   
1.166  0.133  0.350  45  83.34    37.27  35.48   
1.166  0.133  0.350  63  218.4    60.59  22.03   
1.166  0.133  0.350  81  108.5    36.17  6.910   
1.166  0.133  0.349  99  114.7    40.58  11.37   
1.166  0.133  0.349  117  165.6    55.20  21.57   
1.166  0.133  0.350  135  106.5    40.28  14.17   
1.166  0.133  0.350  153  101.1    40.70  21.14   
1.166  0.133  0.349  171  147.0    60.04  46.50   
1.166  0.133  0.350  189  154.5    54.64  19.07   
1.166  0.133  0.350  207  48.73    27.37  25.70   
1.166  0.133  0.350  225  121.2    49.51  24.33   
1.166  0.133  0.350  243  58.02    29.01  6.101   
1.166  0.133  0.350  261  96.78    34.21  20.97   
1.166  0.133  0.350  279  113.4    40.09  19.55   
1.166  0.133  0.349  315  76.91    31.39  16.20   
1.166  0.133  0.349  333  107.2    40.53  29.44   
1.165  0.133  0.349  351  61.73    35.64  18.51   
1.166  0.133  0.500  9  73.88    23.36  4.860   
1.166  0.133  0.500  27  55.56    18.52  3.327   
1.165  0.133  0.499  45  62.24    20.74  10.12   
1.166  0.133  0.500  63  71.07    22.47  13.64   
1.166  0.133  0.500  81  51.05    17.01  11.24   
1.166  0.133  0.499  99  90.05    24.06  9.780   
1.166  0.133  0.500  117  72.19    26.96  11.19   
1.166  0.133  0.499  135  46.76    18.57  16.52   
1.166  0.133  0.500  153  62.24    23.52  4.492   
1.166  0.133  0.499  171  64.25    28.73  15.57   
1.166  0.133  0.500  189  46.24    18.88  7.680   
1.166  0.133  0.499  207  24.72    13.88  22.63   
1.166  0.133  0.500  225  112.3    35.53  16.45   
1.166  0.133  0.499  243  24.19    13.59  28.69   
1.166  0.133  0.500  261  162.2    31.82  11.44   
1.166  0.133  0.499  279  84.51    25.48  5.153   
1.166  0.133  0.500  297  71.67    21.44  13.59   
1.165  0.133  0.500  315  31.85    12.82  4.061   
1.166  0.133  0.499  333  31.04    13.65  11.01   
1.166  0.133  0.500  351  48.30    19.72  11.12   
1.165  0.133  0.799  9  21.63    7.210  8.799   
1.166  0.133  0.800  27  42.89    10.11  4.128   
1.166  0.133  0.800  45  29.40    10.28  8.302   
1.166  0.133  0.799  63  41.53    11.44  4.777   
1.166  0.133  0.799  81  42.60    11.00  4.595   
1.166  0.133  0.799  99  41.02    12.86  4.863   
1.166  0.133  0.800  117  40.11    13.24  6.957   
1.166  0.133  0.800  135  48.37    12.92  9.384   
1.166  0.133  0.800  153  16.86    8.260  12.72   
1.166  0.133  0.800  171  32.06    12.73  9.535   
1.166  0.133  0.799  189  19.44    7.521  11.34   
1.166  0.133  0.799  207  24.70    9.336  3.551   
1.166  0.133  0.800  225  58.75    17.71  8.917   
1.166  0.133  0.799  243  49.33    13.68  3.420   
1.166  0.133  0.799  261  76.41    16.29  3.409   
1.166  0.133  0.800  279  64.82    15.72  9.636   
1.165  0.133  0.799  297  38.09    10.56  5.025   
1.166  0.133  0.800  315  39.87    9.398  2.232   
1.166  0.133  0.800  333  24.05    8.414  2.062   
1.166  0.133  0.800  351  26.77    9.465  16.22   
1.166  0.133  1.250  9  6.711    3.355  1.759   
1.166  0.133  1.250  27  21.63    7.210  2.638   
1.166  0.133  1.250  45  18.74    7.654  3.237   
1.165  0.133  1.249  63  10.67    5.339  1.483   
1.166  0.133  1.249  81  40.23    10.05  2.528   
1.166  0.133  1.249  99  17.87    7.296  1.755   
1.166  0.133  1.250  135  16.72    6.826  2.028   
1.166  0.133  1.250  153  46.16    13.32  3.560   
1.166  0.133  1.250  189  10.52    4.828  1.806   
1.166  0.133  1.250  225  15.98    7.993  2.690   
1.166  0.133  1.250  243  13.63    6.096  2.977   
1.166  0.133  1.250  261  28.32    8.542  5.828   
1.166  0.133  1.249  279  22.81    9.184  9.646   
1.165  0.133  1.249  297  19.74    6.982  3.990   
1.166  0.133  1.250  351  21.45    7.586  3.064   
1.388  0.170  0.120  9  189.3    71.56  66.81   
1.388  0.170  0.120  27  149.6    55.88  79.23   
1.388  0.170  0.119  45  191.8    63.35  39.61   
1.388  0.170  0.120  63  109.8    54.91  26.09   
1.388  0.170  0.120  81  150.8    66.36  45.81   
1.388  0.170  0.120  117  130.3    58.30  46.26   
1.388  0.170  0.119  135  96.49    55.71  23.21   
1.388  0.170  0.119  153  120.7    53.99  62.36   
1.388  0.170  0.119  171  108.6    62.74  25.10   
1.388  0.170  0.119  225  97.60    56.35  18.79   
1.388  0.170  0.119  261  156.7    59.26  55.35   
1.388  0.170  0.119  279  156.9    64.09  48.54   
1.388  0.170  0.119  297  101.5    58.60  31.47   
1.388  0.170  0.119  333  123.1    49.57  65.91   
1.388  0.170  0.120  351  296.0    89.26  45.50   
1.388  0.170  0.174  27  187.0    59.14  37.87   
1.387  0.169  0.174  81  103.0    50.46  38.33   
1.388  0.170  0.174  117  230.9    87.28  62.02   
1.388  0.170  0.175  153  187.9    71.04  26.40   
1.388  0.170  0.175  171  151.5    75.79  29.46   
1.388  0.170  0.174  189  159.6    71.38  45.15   
1.388  0.170  0.175  225  148.9    74.46  26.93   
1.388  0.170  0.175  243  224.4    84.85  26.53   
1.388  0.170  0.175  261  170.6    64.49  17.47   
1.388  0.170  0.175  279  226.9    80.23  34.49   
1.388  0.170  0.174  297  156.5    70.02  31.13   
1.388  0.170  0.175  315  99.80    44.63  35.34   
1.388  0.170  0.175  351  147.1    60.07  46.57   
1.388  0.170  0.249  9  78.76    29.77  33.02   
1.388  0.170  0.250  27  105.2    30.37  20.92   
1.388  0.170  0.249  45  107.0    33.86  13.49   
1.388  0.170  0.249  63  145.1    43.76  21.12   
1.388  0.170  0.250  81  101.2    31.75  27.49   
1.388  0.170  0.250  99  149.0    39.83  11.35   
1.388  0.170  0.249  117  159.3    50.39  14.20   
1.388  0.170  0.250  135  112.1    41.89  20.60   
1.388  0.170  0.250  153  164.9    47.61  17.13   
1.388  0.170  0.249  171  79.95    39.97  11.30   
1.388  0.170  0.250  189  46.99    27.13  3.414   
1.388  0.170  0.250  207  170.9    51.14  11.79   
1.388  0.170  0.250  225  118.4    49.36  46.06   
1.388  0.170  0.250  243  41.77    24.11  6.040   
1.388  0.170  0.250  261  130.7    37.21  64.43   
1.388  0.170  0.250  279  133.5    41.88  36.14   
1.388  0.170  0.250  297  73.83    30.14  9.483   
1.388  0.170  0.249  315  211.6    44.94  25.45   
1.388  0.170  0.249  333  107.0    32.27  22.43   
1.388  0.170  0.249  351  112.8    37.61  19.78   
1.388  0.170  0.350  9  142.1    37.98  24.27   
1.388  0.170  0.349  27  88.88    28.10  19.42   
1.388  0.170  0.350  45  165.8    44.31  19.94   
1.388  0.170  0.349  63  173.3    47.75  22.16   
1.388  0.170  0.350  81  134.7    34.79  9.592   
1.388  0.170  0.349  99  91.32    31.95  21.59   
1.388  0.170  0.349  117  188.0    56.69  21.64   
1.388  0.170  0.349  135  122.5    43.33  9.531   
1.388  0.170  0.349  153  56.40    27.62  13.62   
1.388  0.170  0.349  171  57.64    32.38  16.95   
1.388  0.170  0.349  189  116.1    41.05  30.38   
